id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit
"112225","20.500.11850/10","Quetier, Fabian||Wachter, Pauwel de||Dessard, Hélène||Gersberg, Melina||Halleson, Durrel Nzene||Di Mavambu, Maxime Nzita Nganga||Ndoutoume, Eugene Ndong||Feintrenie, Laurène||Garcia, Claude",,,"2017-06-11T23:58:27Z","2017-06-11T23:58:27Z","2015",,,,,,,,"http://hdl.handle.net/20.500.11850/112258","en",,,,,"BIODIVERSITY OFFSETS: OPPORTUNITIES AND CHALLENGES FOR MANAGING CUMULATIVE IMPACTS OF LARGE-SCALE LAND-BASED INVESTMENTS ON AFRICA’S FOREST LANDSCAPES AND THEIR BIODIVERSITY","Other Conference Item","Metadata only",,,"2017-06-11T23:58:32Z",,"pub:173770",,"yes","Annual World Bank Conference on Land and Poverty & Linking Land Tenure and Use for Shared Prosperity&quot;","March 23-27, 2015","Washington, DC, USA",,,,,,,"imp593654118669c13288",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","08697","08697",,,,,"unpublished",,"2017-07-13T09:13:10Z","2018-11-02T22:13:16Z","true",,"ECIT",,
"198962","20.500.11850/16","Schneider, Johannes M.",,"Rickenmann, Dieter||Kirchner, James W.","2017-11-29T14:57:23Z","2017-06-11T21:10:04Z||2017-11-29T14:57:23Z","2015","2015",,"application/pdf","10.3929/ethz-a-010403353",,,,"http://hdl.handle.net/20.500.11850/106861","en","ETH-Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","RIVER CURRENTS (HYDROLOGY)||ÖSTLICHE ITALIENISCHE VORALPEN (SÜDLICHE ALPEN)||SUSPENDED LOAD TRANSPORT + FLOATING SOLIDS TRANSPORT (HYDRAULIC ENGINEERING)||FLÜSSE + STRÖME (WASSERBAU)||FLUSSSTRÖMUNGEN (HYDROLOGIE)||FLUSSBETTGEOMETRIE (WASSERBAU)||BEDLOAD TRANSPORT (HYDRAULIC ENGINEERING)||HYDRAULICS AND HYDRODYNAMICS OF RIVERS AND STREAMS + FLUVIAL HYDRAULICS (HYDROLOGY)||UPPER VALAIS (CANTON OF VALAIS)||RIVER BED GEOMETRY (HYDRAULIC ENGINEERING)||RIVERS + STREAMS (HYDRAULIC ENGINEERING)||SCHWEBSTOFFTRANSPORT + SCHWIMMSTOFFTRANSPORT (WASSERBAU)||OBERWALLIS (KANTON WALLIS)||WILDBÄCHE + GIESSBÄCHE (WASSERBAU)||EASTERN ITALIAN ALPINE FOOTHILLS (SOUTHERN ALPS)||HYDRODYNAMIK VON FLÜSSEN + FLUSSHYDRAULIK (HYDROLOGIE)||MOUNTAIN STREAMS + TORRENTS (HYDRAULIC ENGINEERING)||GESCHIEBEFÜHRUNG, GESCHIEBETRIEB (WASSERBAU)","Bedload transport, flow hydraulics, and macro-roughness in steep mountain streams","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::550 - Earth sciences||DDC - DDC::5 - Science::550 - Earth sciences||DDC - DDC::6 - Technology, medicine and applied sciences::624 - Civil engineering","2017-06-11T21:10:47Z",,"pub:167277","eth:47544","yes",,,,,,,,,"22531","imp59366b731623497599||imp593653afabde228775","010403353",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","02350||03798","03798",,,,"Zürich","published",,"2017-07-18T12:21:41Z","2021-02-14T20:58:31Z","true","1 Band","ECOL||ECIT",,
"108930","20.500.11850/12","Vries, Sven M.G. de||Alan, Murat||Bozzano, Michele||Burianek, Vaclav||Collin, Eric||Cottrell, Joan||Ivankovic, Mladen||Kelleher, Colin T.||Koskela, Jarkko||Rotach, Peter||Vietto, Lorenzo||Yrjänä, Leena",,,"2017-06-11T22:14:19Z","2017-06-11T22:14:19Z","2015",,,,,"987-92-9255-029-5",,,"http://hdl.handle.net/20.500.11850/108963","en","Bioversity International",,,,"Pan-European strategy for genetic conservation of forest trees and establishment of a core network of dynamic conservation units","Monograph","Metadata only",,,"2017-06-11T22:14:50Z",,"pub:169997",,"yes",,,,,,,,,,"imp593653d92008512353",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems",,"02722",,,,,"Rome","published",,"2017-07-12T11:12:54Z","2018-11-02T21:12:43Z","true","40 p.","ECIT",,
"112169","20.500.11850/3","Demps, Kathryn||Dougherty, Jennifer||MG, Jenukalla||Zorondo-Rodríguez, Francisco||Reyes-García, Victoria||Garcia, Claude A.",,,"2017-06-11T23:56:04Z","2017-06-11T23:56:04Z","2015",,,,,,"2153-9553||2153-9561","10.1111/cuag.12045","http://hdl.handle.net/20.500.11850/112202","en","Wiley",,,"Contextualized learning||Culturally responsive education||India||Local ecological knowledge||Trade-offs","Schooling and Local Knowledge for Collecting Wild Honey in South India: Balancing Multifaceted Educations?","Journal Article","Metadata only",,,"2017-06-11T23:58:32Z",,"pub:173713",,"yes",,,,,,,,,,"imp593654108e05b71096","006907713","84930260202",,,,"1","Culture, Agriculture, Food and Environment","37","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","08697","08697",,"37","28","Malden, MA","published",,"2017-07-18T10:26:30Z","2018-11-02T22:12:22Z","true",,"ECIT",,
"311575","20.500.11850/5","Abood, Sinan A.||Lee, Janice Ser Huay||Burivalova, Zuzana||Garcia-Ulloa, John||Koh, Lian Pin",,,"2019-09-30T13:19:05Z","2019-09-30T07:56:07Z||2019-09-30T13:19:05Z","2015-01","2014-04-03","Indonesia contributes significantly to deforestation in Southeast Asia. However, much uncertainty remains over the relative contributions of various forest‐exploiting sectors to forest losses in the country. Here, we compare the magnitudes of forest and carbon loss, and forest and carbon stocks remaining within oil palm plantation, logging, fiber plantation (pulp and paper), and coal mining concessions in Indonesia. Forest loss in all industrial concessions, including logging concessions, relate to the conversion of forest to nonforest land cover. We found that the four industries accounted for ∼44.7% (∼6.6 Mha) of forest loss in Kalimantan, Sumatra, Papua, Sulawesi, and Moluccas between 2000 and 2010. Fiber plantation and logging concessions accounted for the largest forest loss (∼1.9 Mha and ∼1.8 Mha, respectively). Although the oil palm industry is often highlighted as a major driver of deforestation, it was ranked third in terms of deforestation (∼1 Mha), and second in terms of carbon dioxide emissions (∼1,300–2,350 Mt CO2). Crucially, ∼34.6% (∼26.8 Mha) of Indonesia's remaining forests is located within industrial concessions, the majority of which is found within logging concessions (∼18.8 Mha). Hence, future development plans within Indonesia's industrial sectors weigh heavily on the fate of Southeast Asia's remaining forests and carbon stocks.","application/pdf","10.3929/ethz-b-000367161",,"1755-263X","10.1111/conl.12103","http://hdl.handle.net/20.500.11850/367161","en","Wiley","Creative Commons Attribution-NonCommercial 4.0 International","http://creativecommons.org/licenses/by-nc/4.0/","Deforestation||Carbon emissions||Industrial concessions||Tree plantation||Coal mining||Acacia mangium||Elaeis guineensis","Relative Contributions of the Logging, Fiber, Oil Palm, and Mining Industries to Forest Loss in Indonesia","Other Journal Item","Open access",,,"2019-09-30T07:56:19Z",,,,"yes",,,,,,,,,,,,,,,"Conserv. lett.","1","Conservation Letters","8","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","03723","03723",,"67","58","Hoboken, NJ","published",,"2019-09-30T13:19:22Z","2020-02-15T21:50:02Z","true",,"FORM",,"publishedVersion"
"106821","20.500.11850/3","Benettin, Paolo||Kirchner, James W.||Rinaldo, Andrea||Botter, Gianluca",,,"2017-06-11T21:10:02Z","2017-06-11T21:10:02Z","2015",,,,,,"0043-1397||1944-7973","10.1002/2014WR016600","http://hdl.handle.net/20.500.11850/106854","en","Wiley",,,,"Modeling chloride transport using travel time distributions at Plynlimon, Wales","Journal Article","Metadata only",,,"2017-06-11T21:10:47Z",,"pub:167270",,"yes",,,,,,,,,,"imp593653af889b840592","000004612",,,,"Water Resour. Res.","5","Water Resources Research","51","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798","Received 28 October 2014, Accepted 4 April 2015, Accepted article online 8 April 2015, Published online 8 May 2015.","3276","3259","Malden","published",,"2017-07-20T15:47:51Z","2021-02-14T13:31:56Z","true",,"ECIT",,
"223671","20.500.11850/18","Vollenweider, Claudia",,,"2018-03-07T13:01:52Z","2017-06-11T22:01:50Z||2018-03-07T13:01:52Z","2015","2016",,"application/pdf","10.3929/ethz-a-010578356",,,,"http://hdl.handle.net/20.500.11850/108533","en","ETH-Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","TEMPERATE RAIN FORESTS (PLANT ECOLOGY)||FAGUS (BOTANIK)||FOREST BIOLOGY + FOREST ECOLOGY + SITE FACTORS (FORESTRY)||TURKEY (WEST ASIA). REPUBLIC OF TURKEY||FORSTBIOLOGIE + FORSTÖKOLOGIE + STANDORTFAKTOREN (FORSTWIRTSCHAFT)||FAGUS (BOTANY)||TÜRKEI (WESTASIEN). TÜRKISCHE REPUBLIK||TEMPERIERTE REGENWÄLDER (PFLANZENÖKOLOGIE)","Dendroecological analysis of Fagus orientalis temperate rainforest in northern Turkey","Master Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture||DDC - DDC::5 - Science::580 - Botanical sciences","2017-06-11T22:02:43Z",,"pub:169513","eth:48459","yes",,,,,,,,,,"imp59366b8428dd794256||imp593653d0a5a0621778","010578356",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","02350||03535","03535",,,,"Zürich","published",,"2017-07-26T19:59:35Z","2021-02-14T22:42:19Z","true","75 p.","ECOL||ECIT",,
"112227","20.500.11850/8","Waeber, Patrick||Wilmé, Lucienne||Mercier, Jean-Luc||Rakotozafy, L.M.A.|| Garcia, Claude||Sorg, Jean-Pierre",,,"2017-06-12T00:00:05Z","2017-06-12T00:00:05Z","2015",,,,,,,,"http://hdl.handle.net/20.500.11850/112260","en","ESSA-Forêts",,,"Paleolakes||Endemism||Refugia||Paleoclimatic oscillation||Aquatic fauna||Paléoac||Endémisme||Refuges||Oscillations paléoclimatiques||Faune aquatique","The role of lakes in the context of the centers of endemism","Conference Paper","Metadata only",,,"2017-06-12T00:05:08Z",,"pub:173773",,"yes","Colloque International: La biodiversité et les populations dans le contexte du changement climatique","December 10-13, 2013","Antananarivo, Madagascar",,,,,,,"imp593654118e18491739","001372853",,,,,,"Akon’ny Ala","32","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","08697","08697",,"47","34","Antananarivo","published",,"2017-07-15T01:49:15Z","2020-02-14T16:24:56Z","true",,"ECIT",,
"106839","20.500.11850/10","Jasechko, Scott||Kirchner, James W.||McDonnell, Jeffrey||Gleeson, Thomas||Befus, Kevin||Luijendijk, Elco||Cardenas, M. Bayani||Wada, Yoshihide||Welker, Jeffrey M.",,,"2017-06-11T21:10:09Z","2017-06-11T21:10:09Z","2015",,,,,,,,"http://hdl.handle.net/20.500.11850/106872","en",,,,,"Young and old water in global rivers and aquifers","Other Conference Item","Metadata only",,,"2017-06-11T21:10:47Z",,"pub:167288",,"yes","American Geophysical Union AGU Fall Meeting 2015","December 14-18, 2015","San Francisco, CA, USA",,,,,,,"imp593653afcf02367967",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798","Conference lecture on December 15, 2015.",,,,"unpublished",,"2017-07-13T15:27:36Z","2018-11-02T20:33:16Z","true",,"ECIT",,
"106825","20.500.11850/10","Seybold, Hansjörg||Yi, Robert||Willenbring, Jane||Kirchner, James W.||Rothman, Daniel H.",,,"2017-06-11T21:10:03Z","2017-06-11T21:10:03Z","2015",,,,,,"1029-7006||1607-7962",,"http://hdl.handle.net/20.500.11850/106858","en","Copernicus",,,,"Laws of valley growth","Other Conference Item","Metadata only",,,"2017-06-11T21:10:47Z",,"pub:167274",,"yes","EGU General Assembly 2015","April 12-17, 2015","Vienna, Austria",,,,,,,"imp593653af9d3cf66183",,,,,"GRA",,"Geophysical Research Abstracts","17","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798",,,"EGU2015-7156-1","Katlenburg-Lindau","published",,"2017-07-31T16:31:02Z","2018-11-02T20:33:00Z","true","1 p.","ECIT",,
"107160","20.500.11850/3","Froidevaux, Jérémy S.P.||Zellweger, Florian||Bollmann, Kurt||Obrist, Martin K.",,,"2017-06-11T21:19:36Z","2017-06-11T21:19:36Z","2015",,,,,,"1969-5993",,"http://hdl.handle.net/20.500.11850/107193","fr","Association Caracol",,,"Chiroptères||Échantillonnage acoustique||Effort d’échantillonnage||Modélisation de l’occurrence||Suisse","Élaborer un plan d’échantillonnage acoustique fiable avec les logiciels « PRESENCE » et « GENPRES »","Journal Article","Metadata only",,,"2017-06-11T21:19:57Z",,"pub:167627",,"yes",,,,,,,,,,"imp593653b676ad346849",,,,,,,"Le Vespère","5","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535","Keywords and Abstract also available in English.","347","333","Le Puech","published",,"2017-07-31T14:56:27Z","2018-11-02T20:38:31Z","true",,"ECIT",,
"99029","20.500.11850/3","Slater, Louise J.||Singer, Michael B.||Kirchner, James W.",,,"2017-06-11T16:34:05Z","2017-06-11T16:34:05Z","2015-01",,,,,,"0094-8276||1944-8007","10.1002/2014GL062482","http://hdl.handle.net/20.500.11850/99062","en","American Geophysical Union",,,"Flood frequency||Morphodynamics||Climate change||Flood hazard trends||Streamflow||Hazards","Hydrologic versus geomorphic drivers of trends in flood hazard","Journal Article","Metadata only",,,"2017-06-11T16:34:41Z",,"pub:155000",,"yes",,,,,,,,,,"imp593653024752994020","000047284","84923594554",,,"Geophys. Res. Lett.","2","Geophysical Research Letters","42","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798","Received 19 November 2014, Accepted 29 December 2014, Published online 23 January 2015. Published online by Wiley.","376","370","Washington, DC","published",,"2017-07-13T00:00:48Z","2021-02-14T12:44:57Z","true",,"ECIT",,
"155268","20.500.11850/16","Rickenbach, Olivia",,"Garcia, Claude||Ghazoul, Jaboury","2017-06-14T03:05:45Z","2017-06-14T03:05:45Z","2015","2015",,"application/pdf","10.3929/ethz-a-010550817",,,,"http://hdl.handle.net/20.500.11850/155301","en","ETH-Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","WÄLDER + WALDSCHUTZ (NATURSCHUTZ)||FORSTSCHUTZ (FORSTWIRTSCHAFT)||ARTENSCHUTZ (NATURSCHUTZ)||TIERSCHUTZMASSNAHMEN (ÖFFENTLICHE VERWALTUNG)||WILDTIERNUTZUNG (ANGEWANDTE ZOOLOGIE)||SUBSISTENZWALDWIRTSCHAFT||JAGD||KONGO-BRAZZAVILLE (ZENTRALAFRIKA). REPUBLIK KONGO||FORESTS + FOREST CONSERVATION (NATURE CONSERVATION)||FOREST PROTECTION + FOREST CONTROL (FORESTRY)||SPECIES CONSERVATION (NATURE CONSERVATION)||ANIMAL PROTECTION MEASURES (PUBLIC ADMINISTRATION)||WILDLIFE UTILIZATION (APPLIED ZOOLOGY)||SUBSISTENCE FORESTRY||HUNTING||CONGO-BRAZZAVILLE (CENTRAL AFRICA). REPUBLIC OF THE CONGO","Central African forest dwellers and the role of wildlife in their livelihoods","Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture||DDC - DDC::3 - Social sciences::333.7 - Natural resources, energy and environment","2017-06-14T03:16:44Z",,,"eth:48262","yes",,,,,,,,,"22858","imp59366b80940b039063","010550817",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","02350||03723||08697","08697||03723","Diss., Eidgenössische Technische Hochschule ETH Zürich, Nr. 22858.",,,"Zürich","published",,"2017-07-18T11:22:37Z","2021-02-14T16:39:10Z","true","1 Band","ECOL","can forest dwellers conserve wildlife in the absence of de facto state governance?",
