id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.identifier.arxiv,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.isCitedBy,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit
"155323","20.500.11850/16","Abhishek, Abhishek",,"Hellweg, Stefanie||Köllner, Thomas","2017-06-14T03:25:41Z","2017-06-14T03:25:41Z","2015","2015",,"application/pdf","10.3929/ethz-a-010573775",,,,,"http://hdl.handle.net/20.500.11850/155356","en","ETH-Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","ÖKOBILANZEN + ÖKOLOGISCHE BUCHHALTUNG (UMWELTSCHUTZ)||GENETISCHE VERARMUNG UND REDUKTION DER BIODIVERSITÄT (UMWELTPROBLEME)||FORSTERZEUGNISSE||NATÜRLICHE FLÜSSIGE BRENNSTOFFE (BRENNSTOFFTECHNOLOGIE)||ETHANOL (TECHNISCHE CHEMIE)||ENERGIEPFLANZEN (PFLANZENBAU)||WALDBAUSYSTEME (WALDBAU)||AGROFORSTWIRTSCHAFT, VERBINDUNG VON FORST- UND LANDWIRTSCHAFT||ECOLOGICAL LIFE-CYCLE ASSESSMENT + ENVIRONMENTAL ACCOUNTING (ENVIRONMENTAL PROTECTION)||GENETIC IMPOVERISHMENT AND REDUCTION OF BIODIVERSITY (ENVIRONMENTAL PROBLEMS)||FOREST PRODUCTS||NATURAL LIQUID FUELS (FUEL TECHNOLOGY)||ETHANOL (TECHNICAL CHEMISTRY)||ENERGY CROPS (CROP PRODUCTION)||SILVICULTURAL SYSTEMS (SILVICULTURE)||AGROFORESTRY, COMBINATION OF FORESTRY WITH AGRICULTURE","Towards improved assessment of environmental impacts embodied in agriculture and forestry products","Doctoral Thesis","Open access",,"DDC - DDC::3 - Social sciences::333.7 - Natural resources, energy and environment||DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture||DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture","2017-06-14T03:30:26Z",,,"eth:48418","yes",,,,,"23119","imp59366b83749ec38385","010573775",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","02115||03732","03732","Diss., Eidgenössische Technische Hochschule ETH Zürich, Nr. 23119.",,,"Zürich","published",,,,,,,,"2017-07-17T09:39:45Z","2021-02-14T16:40:12Z","true","1 Band","ECOL",,,
"108485","20.500.11850/10","Pappas, Christoforos||Fatichi, Simone||Burlando, Paolo",,,"2017-06-11T22:01:43Z","2017-06-11T22:01:43Z","2015",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/108518","en","Copernicus",,,,"On the impact of land use changes in terrestrial water cycle and the role of plant trait variability","Other Conference Item","Metadata only",,,"2017-06-11T22:02:43Z",,"pub:169494",,"yes","EGU General Assembly 2015","April 12-17, 2015","Vienna, Austria",,,"imp593653d078d7b51768",,,,,"GRA",,"Geophysical Research Abstracts","17","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,"EGU2015-6479","Katlenburg-Lindau","published",,,,,,,,"2017-07-15T20:25:38Z","2020-02-14T16:05:52Z","true",,"ECIT",,,
"108490","20.500.11850/10","Ragettli, Silvan||Pellicciotti, Francesca||Immerzeel, Walter W.",,,"2017-06-11T22:01:46Z","2017-06-11T22:01:46Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/108523","en","IGS",,,,"Present and future runoff from a Central Himalayan watershed: the role of debris-covered glaciers","Other Conference Item","Metadata only",,,"2017-06-11T22:02:43Z",,"pub:169502",,"yes","International Symposium on Glaciology in High Mountain Asia, hosted by IGS and ICIMOD","March 1-6, 2015","Kathmandu, Nepal",,,"imp593653d09259781822",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Conference lecture on 3 March 2015.",,,"Kathmandu","unpublished",,,,,,,,"2017-07-15T18:49:25Z","2018-11-02T21:03:01Z","true",,"ECIT",,,
"236735","20.500.11850/8","Hall, Julia||Arheimer, Berit||Aronica, Giuseppe T.||Bilibashi, Ardian||Bohac, M.||Bonacci, Ognjen||Borga, M.||Burlando, Paolo||Castellarin, Attilio||Chirico, Giovanni B.||Claps, Pierluigi||Fiala, Károly||Gaál, Ladislav||Gorbachova, Liudmyla||Gül, Ali||Hannaford, Jamie||Kiss, Andrea||Kjeldsen, Thomas R.||Kohnová, Silvia||Koskela, Jarkko J.||Macdonald, Neil||Mavrova-Guirguinova, Maria||Ledvinka, Ondrej||Mediero, Luis||Merz, Bruno||Merz, Ralf||Molnar, Peter||Montanari, Alberto||Osuch, Marzena||Parajka, Juraj||Perdigão, Rui A.P.||Radevski, Ivan||Renard, Benjamin||Rogger, Magdalena||Salinas, José L.||Sauquet, Éric||Šraj, Mojca||Szolgay, Jan||Viglione, Alberto||Volpi, Elena||Wilson, Donna||Zaimi, Klodian||Blöschl, Günter",,,"2018-05-30T09:45:43Z","2017-06-11T21:35:54Z||2018-05-30T09:45:43Z","2015",,"The current work addresses one of the key building blocks towards an improved understanding of flood processes and associated changes in flood characteristics and regimes in Europe: the development of a comprehensive, extensive European flood database. The presented work results from ongoing cross-border research collaborations initiated with data collection and joint interpretation in mind. A detailed account of the current state, characteristics and spatial and temporal coverage of the European Flood Database, is presented. At this stage, the hydrological data collection is still growing and consists at this time of annual maximum and daily mean discharge series, from over 7000 hydrometric stations of various data series lengths. Moreover, the database currently comprises data from over 50 different data sources. The time series have been obtained from different national and regional data sources in a collaborative effort of a joint European flood research agreement based on the exchange of data, models and expertise, and from existing international data collections and open source websites. These ongoing efforts are contributing to advancing the understanding of regional flood processes beyond individual country boundaries and to a more coherent flood research in Europe.","application/pdf","10.3929/ethz-b-000107770",,"2199-899X||2199-8981",,"10.5194/piahs-370-89-2015","http://hdl.handle.net/20.500.11850/107770","en","Copernicus Publications","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/",,"A European Flood Database: facilitating comprehensive flood research beyond administrative boundaries","Conference Paper","Open access","Changes in Flood Risk and Perception in Catchments and Cities",,"2017-06-11T21:36:30Z",,"pub:168515",,"yes","Symposium on Changes in Flood Risk and Perception in Catchments and Cities","June 22 - July 2, 2015","Prague, Czech Republic",,,"imp593653c1c417936895",,"84954542867",,"000365019600015",,,"Proceedings of the International Association of Hydrological Sciences","370","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,"95","89","Göttingen","published",,,,,,,,"2017-07-17T07:50:46Z","2021-02-15T00:10:17Z","true",,"ECIT",,,"publishedVersion"
"107058","20.500.11850/8","Marino, Armando||Rulli, Romina||Wesche, Christina||Hajnsek, Irena",,,"2017-06-11T21:16:46Z","2017-06-11T21:16:46Z","2015",,,,,"978-1-4799-7929-5",,,"10.1109/IGARSS.2015.7326561","http://hdl.handle.net/20.500.11850/107091","en","IEEE",,,,"A new algorithm for iceberg detection with dual-polarimetric SAR data","Conference Paper","Metadata only","2015 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)",,"2017-06-11T21:17:13Z",,"pub:167520",,"yes","IEEE International Geoscience and Remote Sensing Symposium (IGARSS) 2015","July 26-31, 2015","Milan, Italy",,,"imp593653b4c75d134612",,"84962551912",,"000371696703136",,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849",,"3449","3446","Piscataway, NJ","published",,,,,,,,"2017-07-26T15:06:58Z","2021-02-14T13:34:04Z","true",,"ECIT",,,
"91937","20.500.11850/3","Boulay, Anne-Marie||Motoshita, Masaharu||Pfister, Stephan||Bulle, Cécile||Muñoz, Ivan||Franceschini, Helen||Margni, Manuele",,,"2017-06-11T13:33:56Z","2017-06-11T13:33:56Z","2015-01",,,,,,"0948-3349||1614-7502",,"10.1007/s11367-014-0814-2","http://hdl.handle.net/20.500.11850/91970","en","Springer",,,"Impact modeling||Life cycle assessment||Model comparison||Water deprivation||Water footprint","Analysis of water use impact assessment methods (part A)","Journal Article","Metadata only",,,"2017-06-11T13:34:13Z",,"pub:144824",,"yes",,,,,,"imp5936527ed26c762111","001546331",,,"000347153700012","Int J Life Cycle Assess","1","The International Journal of Life Cycle Assessment","20","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732","Received 4 March 2014, Accepted 17 October 2014, Published online 30 October 2014.","160","139","Landsberg","published",,,,,,,,"2017-07-15T04:26:35Z","2022-03-28T13:16:55Z","true",,"ECIT",,"Evaluation of modeling choices based on a quantitative comparison of scarcity and human health indicators",
"173218","20.500.11850/16","Shaad, Kashif",,"Nikora, Vladimir||Burlando, Paolo","2017-08-17T07:45:12Z","2017-06-11T18:35:46Z||2017-08-17T07:45:12Z","2015","2015",,"application/pdf","10.3929/ethz-a-010487236",,,,,"http://hdl.handle.net/20.500.11850/102929","en","ETH-Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","INDONESIA (SOUTH EAST ASIA). REPUBLIC OF INDONESIA||INDONESIEN (SÜDOSTASIEN). REPUBLIK INDONESIEN||VALLEMAGGIA, DISTRICT + MAGGIA VALLEY (CANTON OF TICINO)||HYDROLOGICAL MODELS + MATHEMATICAL MODELLING IN HYDROLOGY||FLUIDDYNAMIK||FLUID DYNAMICS||FLUSSBETTGEOMETRIE (WASSERBAU)||HYDRAULICS AND HYDRODYNAMICS OF RIVERS AND STREAMS + FLUVIAL HYDRAULICS (HYDROLOGY)||HYDRAULIC ENGINEERING (CIVIL ENGINEERING)||HYDROLOGISCHE MODELLE + HYDROLOGISCHE MODELLRECHNUNG||RIVER BED GEOMETRY (HYDRAULIC ENGINEERING)||VALLEMAGGIA, BEZIRK + MAGGIA-TAL (KANTON TESSIN)||HYDRODYNAMIK VON FLÜSSEN + FLUSSHYDRAULIK (HYDROLOGIE)||WASSERBAU (BAUINGENIEURWESEN)","Development of a distributed surface-subsurface interaction model for river corridor hydrodynamics","Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::624 - Civil engineering||DDC - DDC::5 - Science::550 - Earth sciences","2017-06-11T18:36:16Z",,"pub:161091","eth:47964","yes",,,,,"22600","imp5936535bb05f877635||imp59366b7af3b7a92319","010487236",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.||ETH Zürich::00002 - ETH Zürich::00003 - Schulleitung und Dienste::00022 - Bereich VP Forschung / Domain VP Research::08058 - Singapore-ETH Centre (SEC) / Singapore-ETH Centre (SEC)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo||ETH Zürich::00002 - ETH Zürich::00003 - Schulleitung und Dienste::00022 - Bereich VP Forschung / Domain VP Research::08058 - Singapore-ETH Centre (SEC) / Singapore-ETH Centre (SEC)::08060 - FCL / FCL","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","02115||08058||03473||08060","03473",,,,"Zürich","published",,,,,,,,"2017-07-15T01:11:53Z","2022-03-28T17:24:49Z","true","1 Band","ECOL||ECIT","FCL1",,
"93776","20.500.11850/3","Hubaux, N.||Wells, George F.||Morgenroth, E.",,,"2017-06-11T14:20:59Z","2017-06-11T14:20:59Z","2015-01",,,,,,"0043-1354||1879-2448",,"10.1016/j.watres.2014.09.036","http://hdl.handle.net/20.500.11850/93809","en","Elsevier",,,"Autotrophic nitrogen removal||Anammox||Granular sludge||Flocs||Aquasim||Numerical simulation","Impact of coexistence of flocs and biofilm on performance of combined nitritation-anammox granular sludge reactors","Journal Article","Metadata only",,,"2017-06-11T14:21:26Z",,"pub:147355",,"yes",,,,,,"imp5936529fb6f2597670","000037404","84908321676",,"000347756900012","Water Res.",,"Water Research","68","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","03832","03832",,"139","127","Amsterdam","published",,,,,,,,"2017-07-24T10:06:53Z","2022-03-28T13:23:20Z","true",,"ECIT",,,
"98061","20.500.11850/3","Egger, Christoph||Maurer, Max",,,"2017-06-11T16:08:17Z","2017-06-11T16:08:17Z","2015",,,,,,"0043-1354||1879-2448",,"10.1016/j.watres.2014.12.050","http://hdl.handle.net/20.500.11850/98094","en","Elsevier",,,"Urban drainage||Urban flooding||Climate change||Sampling error||Downscaling||Scenario planning","Importance of anthropogenic climate impact, sampling error and urban development in sewer system design","Journal Article","Metadata only",,,"2017-06-11T16:08:51Z",,"pub:153394",,"yes",,,,,,"imp593652ed3d6bb90234","000037404","84921952966",,"000353735800008","Water Res.",,"Water Research","73","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","03989","03989","Received 10 June 2014, Received in revised form 19 December 2014, Accepted 29 December 2014, Available online 12 January 2015.","97","78","Amsterdam","published",,,,,,,,"2017-07-12T20:03:20Z","2022-03-28T13:41:34Z","true",,"ECIT",,,
"112620","20.500.11850/4","Stocker, Roman",,,"2017-06-12T00:21:21Z","2017-06-12T00:21:21Z","2015",,,,,,"0948-3055||1616-1564",,"10.3354/ame01777","http://hdl.handle.net/20.500.11850/112653","en","Inter-Research",,,,"The 100 μm length scale in the microbial ocean","Review Article","Metadata only",,,"2017-06-12T00:21:34Z",,"pub:174240",,"yes",,,,,,"imp59365417acde888074","001442878","84960938865",,"000371303900002","Aquat. Microb. Ecol.","3","Aquatic Microbial Ecology","76","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","09467","09467","Published online 17 December 2015.","194","189","Oldendorf/Luhe","published",,,,,,,,"2017-07-18T18:45:58Z","2022-03-28T14:39:47Z","true",,"ECIT",,,
"169227","20.500.11850/16","Schlagenhauf, Lukas",,"Nüesch, Frank||Wang, Jing","2017-07-18T11:25:55Z","2017-06-14T03:19:36Z||2017-07-18T11:25:55Z","2015","2015",,"application/pdf","10.3929/ethz-a-010564769",,,,,"http://hdl.handle.net/20.500.11850/155338","en","ETH-Zürich","Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International","http://creativecommons.org/licenses/by-nc-nd/4.0/","NANORÖHRCHEN + KOHLENSTOFFNANORÖHRCHEN||NANOVERBUNDWERKSTOFFE||GESUNDHEITSGEFÄHRDENDE SUBSTANZEN (ARBEITSMEDIZIN)||TOXIKOLOGIE||EXPOSITIONSBESTIMMUNG + EXPOSITIONSBEWERTUNG (UMWELTMEDIZIN UND GEWERBEHYGIENE)||GEFAHRENUNTERSUCHUNG (SICHERHEIT UND GEFAHR)||NANOTUBES + CARBON NANOTUBES||NANO-COMPOSITES||NOXIOUS SUBSTANCES (OCCUPATIONAL MEDICINE)||TOXICOLOGY||EXPOSURE ASSESSMENT + EXPOSURE EVALUATION (ENVIRONMENTAL HEALTH AND OCCUPATIONAL HYGIENE)||DANGER ASSESSMENT (DANGER AND SAFETY)","Risk Assessment of a Carbon Nanotube/Epoxy Nanocomposite","Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::620 - Engineering & allied operations||DDC - DDC::6 - Technology, medicine and applied sciences::610 - Medical sciences, medicine","2017-06-14T03:30:26Z",,,"eth:48361","yes",,,,,"22587","imp59366b828bdeb90667","010564769",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","02115||03887","03887","Diss., Eidgenössische Technische Hochschule ETH Zürich, Nr. 22587.",,,"Zürich","published",,,,,,,,"2017-07-17T09:41:29Z","2022-03-28T17:14:03Z","true","1 Band","ECOL",,,
"293563","20.500.11850/3","Steiner, Jakob F.||Pellicciotti, Francesca||Buri, Pascal||Miles, Evan S.||Immerzeel, Walter W.||Reid, Tim D.",,,"2019-05-16T14:36:22Z","2017-06-11T22:04:59Z||2019-05-16T14:36:22Z","2015","2017-07-10",,,,,"0022-1430||1727-5652",,"10.3189/2015JoG14J194","http://hdl.handle.net/20.500.11850/108663","en","International Glaciological Society",,,"Debris-covered glaciers||Energy balance||Glacier ablation phenomena||Glacier modelling||Mountain glaciers","Modelling ice-cliff backwasting on a debris-covered glacier in the Nepalese Himalaya","Journal Article","Metadata only",,,"2017-06-11T22:05:30Z",,"pub:169657",,"yes",,,,,,"imp593653d322a1a88516","000049356",,,"000366345000007","J Glaciol","229","Journal of Glaciology","61","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,"907","889","Cambridge University Press","published",,,,,,,,"2017-07-14T12:03:50Z","2022-03-28T22:56:53Z","true",,"ECIT",,,
