id,collection,dc.contributor.author,dc.contributor.contactPerson,dc.contributor.dataCollector,dc.contributor.editor,dc.contributor.researcher,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.created,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.collected,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.description.methods,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.geolocation.placename,ethz.geolocation.pointlat,ethz.geolocation.pointlong,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.orcidWorkCode,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.continues,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isDocumentedBy,ethz.relation.isNewVersionOf,ethz.relation.isOriginalFormOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.isSourceOf,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.relation.isVariantFormOf,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit,ethz.version.edition
"298612","20.500.11850/7",,,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-25T09:38:29Z","2019-06-14T13:09:16Z||2019-06-17T12:20:46Z||2019-06-18T09:13:14Z||2019-06-18T09:56:58Z||2019-06-20T13:05:28Z||2019-06-24T06:05:28Z||2019-06-24T06:20:21Z||2019-06-24T07:46:47Z||2019-06-25T06:05:43Z||2019-06-25T08:44:53Z||2019-06-25T09:05:25Z||2019-06-25T09:38:29Z",,"2019","2019-06-18",,"application/pdf","10.3929/ethz-b-000347485",,,,,"http://hdl.handle.net/20.500.11850/347485","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","WASSERABFLUSS (HYDROLOGIE)||MIKROKLIMA DER STRASSEN + MIKROKLIMA FREIER PLÄTZE IN STÄDTEN (KLIMATOLOGIE)||HYDROLOGY, OBSERVATIONS, DATA, RECORDS||Urban hydrology||HYDROLOGICAL MODELS + MATHEMATICAL MODELLING IN HYDROLOGY||HYDROLOGISCHE MODELLE + HYDROLOGISCHE MODELLRECHNUNG||WATER MANAGEMENT + APPLIED HYDROLOGY||RUNOFF (HYDROLOGY)||WASSERWIRTSCHAFT + ANGEWANDTE HYDROLOGIE||URBAN MICROCLIMATE + MICROCLIMATE OF STREETS AND OPEN SPACES IN TOWNS (CLIMATOLOGY)||RUNOFF FORECASTING (HYDROLOGY)","Rainfall monitoring, modelling and forecasting in urban environments. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,"Conference Proceedings","Open access",,,,"2019-06-14T13:09:23Z",,,,,"yes","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,,,"Zurich","published",,"10.3929/ethz-b-000347608||10.3929/ethz-b-000347553||10.3929/ethz-b-000347541||10.3929/ethz-b-000347605||10.3929/ethz-b-000347543||10.3929/ethz-b-000347532||10.3929/ethz-b-000347571||10.3929/ethz-b-000347533||10.3929/ethz-b-000347609||10.3929/ethz-b-000347525||10.3929/ethz-b-000347544||10.3929/ethz-b-000347555||10.3929/ethz-b-000347550||10.3929/ethz-b-000347524||10.3929/ethz-b-000347534||10.3929/ethz-b-000347566||10.3929/ethz-b-000347575||10.3929/ethz-b-000347554||10.3929/ethz-b-000347579||10.3929/ethz-b-000348984||10.3929/ethz-b-000347576||10.3929/ethz-b-000347565||10.3929/ethz-b-000347529||10.3929/ethz-b-000347526||10.3929/ethz-b-000347539||10.3929/ethz-b-000347490||10.3929/ethz-b-000347607||10.3929/ethz-b-000347540||10.3929/ethz-b-000347542||10.3929/ethz-b-000347549||10.3929/ethz-b-000347522||10.3929/ethz-b-000347560||10.3929/ethz-b-000347547||10.3929/ethz-b-000347535||10.3929/ethz-b-000347561||10.3929/ethz-b-000347556||10.3929/ethz-b-000347527||10.3929/ethz-b-000349597||10.3929/ethz-b-000347521||10.3929/ethz-b-000347548||10.3929/ethz-b-000347570||10.3929/ethz-b-000347557||10.3929/ethz-b-000347537||10.3929/ethz-b-000347530||10.3929/ethz-b-000347528||10.3929/ethz-b-000347520||10.3929/ethz-b-000347577||10.3929/ethz-b-000347606||10.3929/ethz-b-000347567||10.3929/ethz-b-000347564||10.3929/ethz-b-000347538||10.3929/ethz-b-000347572||10.3929/ethz-b-000347536",,,,,,,,,,,,,,"2019-06-18T09:13:44Z","2020-02-15T19:49:52Z","true","157 p.","FORM",,,,
"339162","20.500.11850/16","Moy de Vitry, Matthew",,,,,"Maurer, Max||Leitão, João P.||Dawson, Richard","2020-03-06T10:00:22Z","2020-02-07T14:32:26Z||2020-02-07T15:41:55Z||2020-03-06T09:51:41Z||2020-03-06T10:00:22Z",,"2019","2020-02-07","Motivation and objective Urban pluvial flooding is an issue of increasingly critical importance due to climate change and urbanization. However, the numerical models used for flood forecasting and risk mitigation suffer from a pronounced lack of monitoring data, which affects model accuracy. Monitoring data are necessary so the models, which contain undefined parameters, can be calibrated and validated against real flood events. In particular, it is important that the models are able to reproduce flood behavior in and around buildings, where the most damage is caused. However, conventional flow and water level sensors reach their limits in public spaces like streets due to irregular topography, moving obstacles, and the risk of vandalism. It has been suggested that surveillance cameras and social media could provide the necessary surface flooding data at a fraction of the cost of conventional sensors. The objective of this thesis is to explore how trend-like data can be extracted from surveillance footage and assimilated to boost the reliability of urban pluvial flood models.  Methodology and outcome The first deliverable of this thesis addresses the general lack of data necessary for researching novel, video-based monitoring methods. For this, the floodX data sets were created by conducting realistic flooding experiments at a special flood training facility, where conventional sensors and surveillance cameras collected data in parallel. Besides supporting multiple research projects, including the methods developed and tested in this thesis, the rapid publishing of the data pushes the bar for Open Research in the field of urban water management. The second main deliverable of the thesis is a method (SOFI) to automatically obtain trend-like flooding data from surveillance cameras with the help of a convolutional neural network. The SOFI method is fully automatic, which will be necessary for deployment due to privacy concerns and data volume challenges. Despite the limited number of images used, it was possible to train a deep convolutional neural network to detect floodwater in a range of flooding situations. By performing an analysis every few seconds, trend-like water level data was obtained that had, on average, a correlation of 75% with the actual water level. While the SOFI method suffers if image quality is poor or if large obstructions block the view of the water, it has the advantage of being applicable to footage without the need for on-site surveys. In the third part of this thesis, practical value of trend-like data for improving a flood model’s predictive performance was assessed under a variety of data qualities and sensor network layouts in the floodX case study. The results indicate that error-free trend-like data can be nearly as good as - and sometimes better than - sensors when it comes to improving model performance. However, this result only holds for trend-like data with uncorrelated errors or no errors at all. Correlated errors in the trend-like data reduced the improvement achieved and in some cases, the use of erroneous data even worsened model performance. Based on the results, models calibrated with trend-like SOFI data still need to be cross-validated to ensure that any errors present in the data are not compromising predictive performance.  Impact Although public surveillance is controversial from a social perspective, this thesis suggests that surveillance cameras could be used as a cost-effective data source to enhance the reliability of urban pluvial flood models, for the benefit of flood risk mitigation. For cities rushing to adapt to a changing climate with more intense rainfall, trend-like data obtained from surveillance footage, uncalibrated sensors, or other sources remain a promising alternative to costly conventional sensor data.","application/pdf","10.3929/ethz-b-000397587",,,,,"http://hdl.handle.net/20.500.11850/397587","en","ETH Zurich","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Urban flooding||Surveillance systems||model calibration||Proxy data||Convolutional neural network (CNN)","Public Surveillance and the Future of Urban Pluvial Flood Modelling",,"Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::620 - Engineering & allied operations",,"2020-02-07T14:32:39Z",,,,,"yes",,,,,,,,,,,,"26460",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","03989","03989",,,,"Zurich","published",,,,,,,,,,,,,,,,"2020-02-07T15:42:07Z","2021-02-15T08:34:49Z","true","161 p.","FORM",,,,
"298629","20.500.11850/10","Scovell, Robert",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-25T10:27:18Z","2019-06-14T16:12:39Z||2019-06-17T19:40:39Z||2019-06-21T11:01:47Z||2019-06-25T10:27:18Z",,"2019","2019-06-21",,"application/pdf","10.3929/ethz-b-000347567",,,,,"http://hdl.handle.net/20.500.11850/347567","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Application of the wavelet transform for modelling non-stationarity and local anisotropy in precipitation fields",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T16:12:45Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7,2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"105","103","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-21T11:02:00Z","2019-06-25T10:27:31Z","true","3 p.","FORM",,,,
"298639","20.500.11850/10","Nguyen, V-T-V.||Nguyen, T-H.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-25T11:06:03Z","2019-06-14T15:54:32Z||2019-06-17T19:50:27Z||2019-06-19T13:01:21Z||2019-06-21T11:06:29Z||2019-06-24T07:54:39Z||2019-06-25T11:06:03Z",,"2019","2019-06-19",,"application/pdf","10.3929/ethz-b-000347554",,,,,"http://hdl.handle.net/20.500.11850/347554","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"A decision support tool for assessing the climate change impacts on urban water infrastructure design",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T15:54:38Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"81","80","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-19T13:01:31Z","2019-06-25T11:06:16Z","true","2 p.","FORM",,,,
"298626","20.500.11850/10","Müller-Thomy, H.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-25T10:15:44Z","2019-06-14T15:49:16Z||2019-06-17T19:54:34Z||2019-06-20T14:06:42Z||2019-06-21T07:41:44Z||2019-06-21T13:56:12Z||2019-06-21T14:04:39Z||2019-06-21T14:15:56Z||2019-06-21T14:27:55Z||2019-06-24T07:09:46Z||2019-06-25T10:15:44Z",,"2019","2019-06-20",,"application/pdf","10.3929/ethz-b-000347549",,,,,"http://hdl.handle.net/20.500.11850/347549","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Improving the autocorrelation in disaggregated time series for urban hydrological applications",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T15:49:22Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7,2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"76","75","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,,"2019-06-20T14:06:54Z","2020-02-15T19:50:01Z","true","2 p.","FORM",,,,
"298641","20.500.11850/10","Jensen, Niels E.||Rasch, Peter",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-25T11:17:31Z","2019-06-14T15:23:38Z||2019-06-17T16:11:02Z||2019-06-17T20:08:11Z||2019-06-20T13:14:58Z||2019-06-24T08:12:15Z||2019-06-25T11:17:31Z",,"2019","2019-06-20",,"application/pdf","10.3929/ethz-b-000347538",,,,,"http://hdl.handle.net/20.500.11850/347538","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"A new entry-level, plug-and-play, single polarity, X-band weather radar for urban drainage",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T15:23:44Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"52","51","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-20T13:15:08Z","2019-06-25T11:17:47Z","true","2 p.","FORM",,,,
"332181","20.500.11850/3","Mutzner, Lena||Mangold, Simon||Dicht, Simon||Bohren, Christoph||Vermeirssen, Etiënne L. M.||Scheidegger, Andreas||Singer, Heinz||Ort, Christoph",,,,,,"2020-01-27T11:28:28Z","2020-01-09T12:57:26Z||2020-01-27T11:28:28Z",,"2019",,,,,,"2235-5197",,,"http://hdl.handle.net/20.500.11850/388938","de","SVGW",,,,"Mikroverunreinigungen aus Siedlungen",,"Journal Article","Metadata only",,,,"2020-01-09T12:57:35Z",,,,,"yes",,,,,,,,,,,,,,,,,,"10","Aqua & Gas","99","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","03989","03989",,"35","28","Zürich","published",,,,,,,,,,,,,,,,"2020-01-27T11:28:41Z","2020-01-27T11:28:41Z","true",,"FORM",,"Messungen in 20 Mischabwasserentlastungen mit Passivsammler",,
"332174","20.500.11850/3","Manny, Liliane||Fischer, Manuel||Staufer, Philipp||Rieckermann, Jörg",,,,,,"2020-01-27T11:19:02Z","2020-01-09T12:37:29Z||2020-01-27T11:19:02Z",,"2019",,,,,,"2235-5197",,,"http://hdl.handle.net/20.500.11850/388930","de","SVGW",,,,"Saubere Gewässer dank Messdatenmanagement",,"Journal Article","Metadata only",,,,"2020-01-09T12:37:38Z",,,,,"yes",,,,,,,,,,,,,,,,,,"1","Aqua & Gas","99","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","03989","03989",,"65","58","Zürich","published",,,,,,,,,,,,,,,,"2020-01-27T11:19:14Z","2020-01-27T11:19:14Z","true",,"FORM",,"Instrumente für einen guten Umgang mit Messdaten in der Schweizer Siedlungsentwässerung",,
"298725","20.500.11850/10","Sikorska-Senoner, Anna E.||Seibert, Jan||Sideris, Ioannis, V||Barton, Y.||Germann, Urs",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T06:11:02Z","2019-06-14T16:16:47Z||2019-06-17T19:35:26Z||2019-06-18T10:31:44Z||2019-06-18T10:35:01Z||2019-06-26T06:11:02Z",,"2019","2019-06-18",,"application/pdf","10.3929/ethz-b-000347572",,,,,"http://hdl.handle.net/20.500.11850/347572","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Does radar-based rainfall data improve runoff simulations? – A case study in a small urban Swiss catchment",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T16:16:52Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"110","109","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,,"2019-06-18T10:31:55Z","2019-06-26T06:11:12Z","true","2 p.","FORM",,,,
"298684","20.500.11850/10","Krämer, S.||Maßmann, S.||Herrmann, O.-C.||Kuchenbecker, A.||Birkholz, P.||Schroeder, K.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-25T14:05:38Z","2019-06-14T15:32:18Z||2019-06-17T20:03:09Z||2019-06-20T13:02:49Z||2019-06-24T08:39:44Z||2019-06-25T14:05:38Z",,"2019","2019-06-20",,"application/pdf","10.3929/ethz-b-000347540",,,,,"http://hdl.handle.net/20.500.11850/347540","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Capabilities of stochastic rainfall models as data providers for urban hydrology: Part 2 – Application and validation of synthetic rainfall time series for urban drainage modelling",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T15:32:24Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7,2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"56","55","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-20T13:02:58Z","2019-06-25T14:05:48Z","true","2 p.","FORM",,,,
"298686","20.500.11850/10","Wang, Li-Pen||Onof, Christian",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-25T14:11:55Z","2019-06-15T17:44:04Z||2019-06-17T16:14:41Z||2019-06-17T19:25:08Z||2019-06-19T12:26:20Z||2019-06-19T12:47:06Z||2019-06-24T08:59:32Z||2019-06-25T14:11:55Z",,"2019","2019-06-19",,"application/pdf","10.3929/ethz-b-000347606",,,,,"http://hdl.handle.net/20.500.11850/347606","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Reproducing extreme statistics of hourly and sub-hourly rainfall with Bartlett-Lewis models: Some tips and new developments",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-15T17:44:10Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"131","129","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-19T12:26:38Z","2019-06-25T14:12:05Z","true","3 p.","FORM",,,,
"333381","20.500.11850/10","Fischer, Georg||Papathanassiou, Konstantinos P.||Hajnsek, Irena",,,,,,"2020-01-30T07:59:40Z","2020-01-27T09:53:49Z||2020-01-30T07:59:40Z",,"2019",,,,,,,,,"http://hdl.handle.net/20.500.11850/394145","en","European Space Agency",,,,"Investigating the Potential to Retrieve Vertical Subsurface Structures of Ice Sheets by Means of Pol-InSAR Data",,"Other Conference Item","Metadata only",,,,"2020-01-27T09:53:56Z",,,,,"yes","9th International Workshop on Science and Applications of SAR Polarimetry and Polarimetric Interferometry (ESA POLinSAR 2019)","January 28 - February 1, 2019","Frascati, Italy",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849","Conference lecture on February 1, 2019.",,,"s.l.","published",,,,,,,"http://polinsar2019.esa.int/agenda/",,,,,,,,,"2020-01-30T07:59:56Z","2021-02-15T07:44:46Z","true","15 slides","FORM",,,,
