id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isCompiledBy,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isReferencedBy,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit
"196888","20.500.11850/16","Pichierri, Manuele",,"Hajnsek, Irena||Lopez-Sanchez, Juan Manuel","2017-11-22T11:49:53Z","2017-06-12T14:34:08Z||2017-08-09T11:42:15Z||2017-10-17T10:13:47Z||2017-11-22T11:49:53Z","2016","2016",,"application/pdf","10.3929/ethz-a-010742276",,,,,"http://hdl.handle.net/20.500.11850/121737","en","ETH Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","TRITICUM AESTIVUM, BROTWEIZEN (PFLANZENBAU)||TRITICUM AESTIVUM, BREAD WHEAT (CROP PRODUCTION)||MAIZE (CROP PRODUCTION)||SYNTHETISCHE APERTUR RADAR, SAR + HOCHAUFLÖSENDE RADAR (RADARTECHNIK)||BARLEY (CROP PRODUCTION)||RAPS (PFLANZENBAU)||MAIS (PFLANZENBAU)||GERSTE (PFLANZENBAU)||KULTURPFLANZENWACHSTUM||QUALITÄT UND EIGENSCHAFTEN VON KULTURPFLANZEN||REMOTE SENSING + FERNMESSUNG + FERNERKUNDUNG (GEODÄSIE)||QUALITY AND PROPERTIES OF CULTIVATED PLANTS||REMOTE SENSING (GEODESY)||SYNTHETIC APERTURE RADAR, SAR + HIGH RESOLUTION RADAR (RADAR ENGINEERING)||CROP GROWTH||RAPESEED (CROP PRODUCTION)","Multi-baseline polarimetric SAR interferometry for characterizing the biophysical properties of agricultural crops","Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture||DDC - DDC::5 - Science::550 - Earth sciences","2017-06-12T14:36:16Z","2017-10-27","pub:183862","eth:49836","yes",,,,,,,,,"23788","imp593654cc994c518294||imp59366b9eb799c61621","010742276",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","02115||03849","03849",,,,"Zürich","published",,,,,,,,"2017-08-01T17:50:26Z","2021-02-14T20:39:20Z","true","1 Band","ECOL||ECIT",,
"287003","20.500.11850/16","Fumasoli-Hug, Alexandra",,"Morgenroth, Eberhard||Ekama, George A.||Yuan, Zhiguo||Udert, Kai M.","2019-03-25T09:05:43Z","2017-06-14T04:19:27Z||2017-08-30T10:36:25Z||2019-03-25T09:05:43Z","2016","2016",,"application/pdf","10.3929/ethz-a-010612621",,,,,"http://hdl.handle.net/20.500.11850/155524","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","HARN (PHYSIOLOGIE)||STICKSTOFFENTFERNUNG (ABWASSERBEHANDLUNG)||ABFALLNITRIFIKATION + SCHADSTOFFNITRIFIKATION (ANGEWANDTE MIKROBIOLOGIE)||VERDAMPFUNG UND DESTILLATION (VERFAHRENSTECHNIK)||STICKSTOFF-METABOLISIERENDE BAKTERIEN (MIKROBIOLOGIE)||AUSWIRKUNG DES PH-WERTES AUF BIOLOGISCHE SYSTEME (BIOLOGIE)||URINE (PHYSIOLOGY)||NITROGEN REMOVAL (WASTEWATER TREATMENT)||WASTE NITRIFICATION + POLLUTANT NITRIFICATION (APPLIED MICROBIOLOGY)||EVAPORATION AND DISTILLATION (PROCESS ENGINEERING)||NITRIFYING BACTERIA (MICROBIOLOGY)||INFLUENCE OF PH VALUE ON BIOLOGICAL SYSTEMS (BIOLOGY)","Nitrification of urine as pretreatment for nutrient recovery","Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::624 - Civil engineering","2017-06-14T04:25:27Z","2019-03-23",,"eth:48824","yes",,,,,,,,,"23166","imp59366b8aeddd270822","010612621",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","02115||03832","03832",,,,"Zurich","published",,,,,,,,"2017-07-15T23:01:28Z","2020-02-15T18:01:14Z","true","139 p.","ECOL",,
"271121","20.500.11850/7",,"Maurer, Max||Rieckermann, Jörg||Muschalla, Dirk||Muschalla, Dirk||Schmitt, Theo G.||Kaufmann Alves, Inka||Rauch, Wolfgang||Kleidorfer, Manfred||Burkhardt, Michael||Schmidt, Stella||Dittmer, Ulrich",,"2019-01-17T13:40:20Z","2018-12-21T14:54:17Z||2018-12-21T17:26:35Z||2018-12-21T17:45:09Z||2018-12-21T17:47:17Z||2018-12-21T18:07:17Z||2019-01-17T13:40:20Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/313074","en","Eawag",,,,"""Miss es oder vergiss es!"" - Daten, Wissen und Konzepte für den Gewässerschutz bei Regenwetter","Conference Proceedings","Metadata only",,,"2018-12-21T14:54:18Z",,,,"yes","Aqua Urbanica Rigi-Kaltbad, Schweiz","September 26-27, 2016","Rigi Kaltbad, Switzerland",,,,,,,,,,"https://www.dora.lib4ri.ch/eawag/islandora/object/eawag:16865",,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","03989","03989",,,,"Dübendorf","published",,,,,,,,"2019-01-03T13:39:42Z","2019-01-17T13:40:30Z","true","175 p.","FORM",,
"126451","20.500.11850/10","Anghileri, Daniela||Botter, Martina||Castelletti, Andrea||Burlando, Paolo",,,"2017-06-12T18:32:06Z","2017-06-12T18:32:06Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/126484","en","Copernicus",,,,"Exploring the impact of co-varying water availability and energy price on productivity and profitability of Alpine hydropower","Other Conference Item","Metadata only",,,"2017-06-12T18:32:54Z",,"pub:189230",,"yes","EGU General Assembly 2016","April 17-22, 2016","Vienna, Austria",,,,,,,"imp59365520955b055978","004804476",,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,"EGU2016-10053","Katlenburg-Lindau","published",,,,,,,,"2017-07-15T16:23:35Z","2018-11-03T01:41:38Z","true","1 p.","ECIT",,
"178860","20.500.11850/16","Eggimann, Sven",,"Truffer, Bernhard||Maurer, Max","2017-09-20T13:02:17Z","2017-06-12T18:03:36Z||2017-09-20T13:02:17Z","2016","2017",,"application/pdf","10.3929/ethz-a-010811248",,,,,"http://hdl.handle.net/20.500.11850/125311","en","ETH Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","CENTRALIZATION + DECENTRALIZATION (PUBLIC ADMINISTRATION)||ERSCHLIESSUNG UND TECHNISCHE INFRASTRUKTUR (RAUMPLANUNG)||SEWER DESIGN + SEWER CONSTRUCTION||INTERNATIONAL COMPARISONS (POINT OF VIEW)||SEWAGE WORKS (WASTEWATER TREATMENT)||KANALISATIONSBAU + KANALISATIONSENTWURF||GEOGRAFISCHE INFORMATIONSSYSTEME||GEOGRAPHICAL INFORMATION SYSTEM||ZENTRALISATION + DEZENTRALISATION (ÖFFENTLICHE VERWALTUNG)||KLÄRWERKE (ABWASSERBEHANDLUNG)||INFRASTRUCTURE DEVELOPMENT (PHYSICAL PLANNING)||COMPUTERANWENDUNGEN IN DER RAUMPLANUNG||INTERNATIONALER VERGLEICH (GESICHTSPUNKT)||COMPUTER APPLICATIONS IN PHYSICAL PLANNING","The optimal degree of centralisation for wastewater infrastructures. A model-based geospatial economic analysis","Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::624 - Civil engineering","2017-06-12T18:04:26Z",,"pub:187901","eth:50304","yes",,,,,,,,,"23915","imp59366ba73b97924495||imp5936550db502723092","010811248",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","02115||03989","03989",,,,"Zürich","published",,,,,,,,"2017-07-19T02:01:57Z","2021-02-14T18:45:18Z","true","1 Band","ECOL||ECIT",,
"121304","20.500.11850/8","Lucas, Celia||Bühler Yves||Marino, Armando||Hajnsek, Irena",,,"2017-06-12T13:52:10Z","2017-06-12T13:52:10Z","2016",,,,,"978-3-8007-4228-8",,,,"http://hdl.handle.net/20.500.11850/121337","en","IEEE",,,,"Investigation of Snow Avalanches with Ground Based Ku-band Radar","Conference Paper","Metadata only","Proceedings of EUSAR 2016: 11th European Conference on Synthetic Aperture Radar",,"2017-06-12T13:54:25Z",,"pub:183432",,"yes","11th European Conference on Synthetic Aperture Radar (EUSAR 2016)","June 6-9, 2016","Hamburg, Germany",,,,,,,"imp593654c497b5a91551",,,,"000388020600124",,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849",,"522","519","Piscataway, NJ","published",,,,,,,,"2017-07-20T17:24:45Z","2021-02-14T14:37:11Z","true",,"ECIT",,
"225972","20.500.11850/16","Durdina, Lukas",,"Wang, Jing||Lobo, Prem||Burtscher, Heinz||Whitefield, Philip D.||Sausen, Robert","2018-03-16T14:35:59Z","2017-06-12T20:08:35Z||2017-08-11T06:55:47Z||2017-09-22T08:28:04Z||2017-10-12T07:14:56Z||2018-03-16T14:35:59Z","2016","2018-03-08",,"application/pdf","10.3929/ethz-a-010861688",,,,,"http://hdl.handle.net/20.500.11850/129074","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","UMWELTASPEKTE VON VERKEHR UND TRANSPORTEN (UMWELTPROBLEME)||WASTE GAS EMISSION||ABGASEMISSIONEN||TURBINENSTRAHLTRIEBWERKE (STRAHLTRIEBWERKE)||TRAFFIC AND ENVIRONMENT + TRANSPORT AND ENVIRONMENT (ENVIRONMENTAL PROBLEMS)||TURBOJET ENGINES (JET PROPULSION)","Non-volatile particulate matter emissions from commercial aircraft turbine engines: experimental characterization and emission inventory","Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::620 - Engineering & allied operations","2017-06-12T20:09:34Z","2018-03-08","pub:192020","eth:50622","yes",,,,,,,,,"23978","imp59366bad3ec3793582||imp5936554e46c5e61923","010861688",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","02115||03887","03887",,,,"Zurich","published",,,,,,,,"2017-07-13T00:07:50Z","2019-01-02T12:32:18Z","true","175 p.","ECOL||ECIT",,
"127249","20.500.11850/10","Molnar, Peter||Leonarduzzi, Elena||McArdell, Brian W.||Loup, Bernard",,,"2017-06-12T19:15:07Z","2017-06-12T19:15:07Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/127282","en","Internationale Forschungsgesellschaft INTERPRAEVENT",,,,"A landslide warning concept based on daily precipitation in Switzerland","Other Conference Item","Metadata only","INTERPRAEVENT 2016 - Extended Abstracts",,"2017-06-12T19:15:50Z",,"pub:190111",,"yes","INTERPRAEVENT 2016","May 30 - June 2, 2016","Lucerne, Switzerland",,,,,,,"imp5936552d5fce561040",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,"229","228","Klagenfurt","published",,,,,,,,"2017-07-13T00:13:46Z","2020-02-14T17:55:22Z","true",,"ECIT",,
"122026","20.500.11850/10","Ayala, Álvaro||Pellicciotti, Francesca||Burlando, Paolo||MacDonell, Shelley||McPhee, James",,,"2017-06-12T15:04:27Z","2017-06-12T15:04:27Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/122059","en","EGU General Assembly",,,,"Impact of sublimation losses in the mass balance of glaciers in semi-arid mountain regions","Other Conference Item","Metadata only",,,"2017-06-12T15:11:12Z",,"pub:184328",,"yes","EGU General Assembly Conference 2016","April 17–22, 2016","Vienna, Austria",,,,,,,"imp593654d32344c79044",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,"EGU2016-15022","Katlenburg-Lindau","published",,,,,,,,"2017-07-18T15:46:23Z","2020-02-14T17:27:01Z","true","1 p.","ECIT",,
"125904","20.500.11850/10","Seguinot, Julien||Funk, Martin||Jouvet, Guillaume||Ryser, Claudia||Bauder, Andreas||Leinss, Silvan||Sakakibara, Daiki||Sugiyama, Shin",,,"2017-06-12T18:19:21Z","2017-06-12T18:19:21Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/125937","en","Swiss Academy of Sciences",,,,"Tidewater glacier dynamics dominated by sliding at Bowdoin Glacier, Northwest Greenland","Other Conference Item","Metadata only","Abstract Volume 14th Swiss Geoscience Meeting: Time in Geosciences: Knowledge for a new beginning",,"2017-06-12T18:19:50Z",,"pub:188592",,"yes","14th Swiss Geoscience Meeting","November 18-19, 2016","Geneva, Switzerland",,,,,,,"imp593655182520a49427",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02611 - V. Wasserbau, Hydrologie u. Glaziologie / Lab. Hydraulics,Hydrology,Glaciology::08726 - Funk, Martin (Tit.-Prof.)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02611 - V. Wasserbau, Hydrologie u. Glaziologie / Lab. Hydraulics,Hydrology,Glaciology::08726 - Funk, Martin (Tit.-Prof.)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","08726||03849","08726||03849",,"446","446","Bern","published",,,,,,,,"2017-07-12T23:14:11Z","2020-02-14T17:48:18Z","true",,"ECIT",,
"292141","20.500.11850/16","Scherer, Laura",,"Hellweg, Stefanie||Pfister, Stephan||Henderson, Andrew","2019-05-03T12:58:23Z","2017-06-12T04:16:01Z||2017-08-30T13:05:13Z||2017-10-03T14:41:31Z||2019-05-03T12:58:23Z","2016","2016",,"application/pdf","10.3929/ethz-a-010629464","978-3-906327-38-9",,,,"http://hdl.handle.net/20.500.11850/115201","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","WASSERQUALITÄTSDATEN, BESTANDESAUFNAHME UND ERFASSUNG DER GEWÄSSERQUALITÄT (UMWELTSCHUTZ)||WASSERKREISLAUF + WASSERHAUSHALT DER ERDE||WASSERKNAPPHEIT, WASSERMANGEL (WASSERVERSORGUNG)||SPATIAL DIFFERENTIATION (GEOGRAPHY)||WASSERVORRÄTE (WASSERVERSORGUNG)||WATER QUALITY DATA, RECORDING AND INVENTORY OF WATER QUALITY (ENVIRONMENTAL PROTECTION)||RÄUMLICHE DIFFERENZIERUNG (GEOGRAFIE)||ÖKOBILANZEN + ÖKOLOGISCHE BUCHHALTUNG (UMWELTSCHUTZ)||WATER SHORTAGE (WATER SUPPLY)||HYDROLOGIC CYCLE + GLOBAL WATER BALANCE||ECOLOGICAL LIFE-CYCLE ASSESSMENT + ENVIRONMENTAL ACCOUNTING (ENVIRONMENTAL PROTECTION)||WATER RESOURCES (WATER SUPPLY)","Enhancing regionalized analysis of water consumption and degradation in water footprint and life cycle assessment","Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::624 - Civil engineering","2017-06-12T04:17:33Z","2019-04-27","pub:177019","eth:48913","yes",,,,,,,,,"23430","imp59366b8c9bddb69081||imp5936544f0369174618","010629464",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","02115||03732||02608","03732",,,,"Zurich","published",,,,,,,,"2017-07-13T17:51:02Z","2019-05-03T12:59:34Z","true","186 p.","ECOL||ECIT",,
"121123","20.500.11850/8","Fischer, Georg||Parrella, Giuseppe||Papathanassiou, Konstantinos P.||Hajnsek, Irena",,,"2017-06-12T13:34:55Z","2017-06-12T13:34:55Z","2016",,,,,"978-3-8007-4228-8",,,,"http://hdl.handle.net/20.500.11850/121156","en","VDE VERLAG GMBH",,,,"Interpretation of Pol-InSAR Signatures from Glaciers and Ice Sheets at Different Frequencies","Conference Paper","Metadata only","Proceedings of EUSAR 2016: 11th European Conference on Synthetic Aperture Radar",,"2017-06-12T13:35:42Z",,"pub:183246",,"yes","11th European Conference on Synthetic Aperture Radar (EUSAR 2016)","June 6-9, 2016","Hamburg, Germany",,,,,,,"imp593654c14bee243193",,,,"000388020600189",,"806",,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849",,,"811","Berlin","published",,,,,,,,"2017-07-18T08:08:06Z","2021-02-14T14:36:20Z","true",,"ECIT",,
